Name,Type,Score
perseos fivestars-pegasus,android,0.0056005479672831295
motorola moto e (xt2052dl),android,0.0055938326819506565
motorola moto e20,android,0.005566971540620761
motorola moto g (5s) plus,android,0.005526679828625918
"google acer chromebook r11 (cb5-132t, c738t)",android,0.005506533972628497
xiaomi m2006c3mg,android,0.005378943551311495
xiaomi 211033mi,android,0.005305075412654283
samsung galaxy tab a 10.1 (2019),android,0.0052580684153269676
motorola moto e,android,0.0052580684153269676
xiaomi redmi y2,android,0.005231207273997072
samsung sm-m015g,android,0.005231207273997072
lenovo p1050x,android,0.005177484991337282
samsung sm-a320fl,android,0.005103616852680071
samsung sm-n915s,android,0.005090186282015123
xiaomi m2006c3mng,android,0.00504989457002028
motorola moto z play (various models),android,0.004935734719368226
samsung sm-t815,android,0.004922304148703279
motorola moto g (5),android,0.004781283156721329
samsung sm-j710mn,android,0.00474770673005896
motorola moto g pure,android,0.004673838591401748
xiaomi m2006c3lii,android,0.0046671233060692745
samsung sm-a605g,android,0.004653692735404327
huawei kob2-w09,android,0.004646977450071854
xiaomi m2006c3mii,android,0.004633546879406906
samsung sm-a115m,android,0.004620116308741959
xiaomi m2006c3mi,android,0.004566394026082168
samsung sm-a025f,android,0.004546248170084747
samsung galaxy tab a 10.5 (2018),android,0.004526102314087325
samsung galaxy tab a 10.1 (2016),android,0.004526102314087325
samsung sm-t810,android,0.004492525887424956
samsung sm-a605gn,android,0.0044790953167600095
samsung sm-a107m,android,0.0044790953167600095
xiaomi m2006c3lg,android,0.00439179660743785
samsung sm-j810m,android,0.00439179660743785
samsung sm-a115f,android,0.0043716507514404285
samsung sm-s111dl,android,0.004364935466107955
samsung sm-m115f,android,0.004351504895443007
hmd global nokia 2.4,android,0.004324643754113113
samsung galaxy note 4 (various models),android,0.004317928468780639
multilaser m8-4g,android,0.004311213183448165
samsung sm-a605fn,android,0.004304497898115691
samsung sm-j730f,android,0.004277636756785796
samsung sm-m135fu,android,0.004270921471453322
samsung sm-a105g,android,0.004244060330123427
samsung sm-j600gt,android,0.004217199188793532
lge lm-k410,android,0.004210483903461058
lge lg-h840,android,0.00419705333279611
lge lm-x430,android,0.00419705333279611
lge lgl355dl,android,0.004190338047463636
xiaomi redmi 6,android,0.004190338047463636
samsung sm-a115a,android,0.004190338047463636
samsung sm-s102dl,android,0.004190338047463636
lge lm-k300,android,0.004190338047463636
samsung sm-a605f,android,0.004129900479471373
samsung galaxy note 4 (sm-n910c),android,0.004129900479471373
lge lm-q710(fgn),android,0.004123185194138899
samsung sm-a105f,android,0.004116469908806425
xiaomi m2006c3lvg,android,0.004116469908806425
lge lm-k420,android,0.0041097546234739515
samsung sm-a025u,android,0.004096324052809004
alps yt5760b,android,0.004082893482144056
samsung sm-j701f,android,0.004062747626146635
samsung sm-s124dl,android,0.0040358864848167395
xiaomi redmi 8a,android,0.003941872490162107
samsung sm-a115u,android,0.003935157204829633
samsung sm-a107f,android,0.003928441919497159
samsung sm-a015f,android,0.003915011348832212
samsung sm-t710,android,0.0038612890661724217
samsung sm-a102u,android,0.003847858495507474
samsung sm-a015m,android,0.0038142820688451054
samsung sm-m025f,android,0.0037471292155203673
hmd global nokia c01 plus,android,0.003740413930187894
samsung sm-a510f,android,0.0037135527888579986
samsung sm-g615f,android,0.003706837503525525
motorola moto e(7i) power,android,0.003706837503525525
samsung sm-a600fn,android,0.0036531152208657347
xiaomi 220233l2g,android,0.0036531152208657347
realme rmx3231,android,0.0036329693648683133
samsung sm-j730g,android,0.003612823508870892
samsung sm-g610m,android,0.003612823508870892
zte blade a31ru,android,0.003585962367540997
samsung sm-m105f,android,0.003552385940878628
samsung sm-g903f,android,0.0035053789435513117
motorola moto g(6) play,android,0.003498663658218838
samsung sm-a032f,android,0.003465087231556469
lge lm-q710.fg,android,0.003458371946223995
lge lm-x420,android,0.0034382260902265736
nvidia shield tablet k1,android,0.0034315108048940998
lge lm-k500,android,0.0034113649488966787
xiaomi redmi 8a dual,android,0.003397934378231731
samsung sm-j727t1,android,0.0033777885222343097
google fire,android,0.0033374968102394672
samsung sm-j530f,android,0.0033374968102394672
samsung sm-g610f,android,0.003317350954242046
samsung sm-a510m,android,0.003310635668909572
samsung sm-m105m,android,0.003256913386249782
samsung sm-j600g,android,0.0032434828155848343
samsung sm-j710f,android,0.0032367675302523605
samsung sm-a032m,android,0.0030487395409430945
nvidia shield tablet,android,0.0030420242556106207
welcome i14 pro max,android,0.003035308970278147
motorola moto e5 plus,android,0.0028741421222987767
motorola moto e6,android,0.002867426836966303
motorola moto g (5s),android,0.002726405844984353
motorola moto e6 (xt2005dl),android,0.002706259988986932
samsung sm-g903w,android,0.0026525377063271417
samsung sm-g900v,android,0.002585384853002404
motorola moto g (4),android,0.0025719542823374564
sony xperia z2 tablet (various models),android,0.0025518084263400354
huawei amn-lx9,android,0.00247122500235035
google dell chromebook 11 (3180),android,0.002437648575687981
samsung sm-g900w8,android,0.0024107874343580857
blu b131dl,android,0.0023637804370307694
sony d6503,android,0.0023302040103684004
lge lg-m700,android,0.0023100581543709794
tox tox1,android,0.0022764817277086103
samsung galaxy note 3 (sm-n9005),android,0.0022630511570436627
tox3 tox3_plus,android,0.002189183018386451
samsung galaxy note pro 12.2 (sm-p900),android,0.0021824677330539773
lge lg-m250,android,0.0021824677330539773
samsung galaxy note 10.1 2014 edition (sm-p600),android,0.0021690371623890297
samsung galaxy tab s 8.4 (sm-t700),android,0.002108599594396766
samsung galaxy tab s 10.5 (sm-t800),android,0.0020347314557395543
samsung sm-t705,android,0.0019205716050875001
google asus chromebook flip c100pa,android,0.0019004257490900789
motorola moto x play,android,0.0018198423251003936
samsung sm-g900f,android,0.0017996964691029721
lge lg-d851,android,0.0017996964691029721
amazon kfonwi,android,0.0017929811837704985
blu b130dl,android,0.0017862658984380247
samsung sm-n910f,android,0.0017795506131055509
motorola nexus 6,android,0.0017661200424406033
samsung galaxy tab s 10.5 (sm-t805),android,0.0017594047571081294
samsung galaxy note 10.1 2014 (sm-p605),android,0.0017392589011107082
droidlogic a95xf4,android,0.001685536618450918
tox3,android,0.0015848073384638114
huawei mrd-lx1,android,0.0015243697704715473
huawei ksa-lx9,android,0.0013632029224921766
rockchip rk3288,android,0.0013363417811622816
hmd global nokia 2.3,android,0.0013161959251648603
zte z5157v,android,0.0013094806398323865
zte z6201v,android,0.0013094806398323865
lge lg-d855,android,0.001296050069167439
xiaomi redmi 6a,android,0.001289334783834965
huawei mrd-lx2,android,0.001289334783834965
samsung galaxy s4 (various models),android,0.00126247364250507
pritom p7,android,0.0012423277865076486
samsung sm-g390f,android,0.0012154666451777536
asus nexus 7,android,0.001141598506520542
amlogic h96 max x3,android,0.0010408692265334355
samsung galaxy tab a 8.0 (2018),android,0.0010408692265334355
zte blade a3 2020,android,0.0010274386558684879
samsung sm-j510mn,android,0.0009468552318788025
motorola moto e (4),android,0.0008662718078891172
samsung-sm-n910a,android,0.0007386813865721155
samsung sm-a310f,android,0.0007051049599097465
itel l6502,android,0.0006849591039123252
positivo twist tab,android,0.0006782438185798515
lge lgus375,android,0.0006513826772499564
amazon kfkawi,android,0.0006446673919174825
samsung sm-j610fn,android,0.0006446673919174825
motorola moto e6 play,android,0.0006178062505875875
lge lgl322dl,android,0.0006178062505875875
samsung sm-m022g,android,0.0005909451092576924
motorola motog3,android,0.0005640839679277972
samsung sm-a022m,android,0.0005640839679277972
samsung sm-j330f,android,0.0005439381119303759
samsung sm-a013g,android,0.0005372228265979022
google mbox,android,0.0005237922559329545
motorola moto g play,android,0.00048350054393811193
samsung sm-s260dl,android,0.0004767852586056382
samsung galaxy tab a 8.0 (2017),android,0.0004767852586056382
samsung sm-j400f,android,0.00044992411727574303
magnumtech mg715,android,0.00044320883194326927
lge vs501,android,0.0004297782612783217
samsung sm-t560nu,android,0.0004297782612783217
samsung sm-j330fn,android,0.00040963240528090036
samsung galaxy tab a 8.0 (2015),android,0.0004029171199484266
motorola moto e (4) plus,android,0.0003491948372886364
lenovo tb-x103f,android,0.0003290489812912151
samsung sm-j250f,android,0.00030890312529379375
zte k87ca,android,0.0002887572692963724
samsung sm-m013f,android,0.0002820419839638986
qlink scepter 8 tablet,android,0.0002820419839638986
samsung sm-a022f,android,0.0002686114132989511
samsung sm-g600fy,android,0.00024175027196905597
samsung sm-j415fn,android,0.00024175027196905597
samsung sm-j610g,android,0.0002081738453066871
dexp a440,android,0.00019474327464173951
samsung sm-j510fn,android,0.00018131270397679197
samsung galaxy tab a 9.7 (2015),android,0.0001745974186443182
lge lm-x210,android,4.700699732731644e-05
positivo twist 4 fit,android,4.700699732731644e-05
alps s22+ ultra,android,4.029171199484266e-05
samsung sm-a013m,android,0.0
